,Unnamed: 0,HCPCS Code,Description,AETNA,CIGNA,HUMANA (Current),HUMANA (2020),HUMANA (2019),UNITED,>90% Agree,>85% Agree,>55% Agree,>51% Agree,WELLCARE BINARY,AETNA BINARY,Num Insurers That Require PR,At Least One Require Prior Auth,All Require Prior Auth,ndc_code,j_code,drug_id,HCPCS Category,sub_category_id,multum_category_id,multum_category_name,sub_category_name,CPT Category,PERCENT OF SPENDING,Category,Therapeutic_area
15057,15057,92229,Img rta detc/mntr ds poc aly,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
7466,7466,92230,Eye exam with photos,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,6.36E-08,Medical Services,
343,343,92235,Fluorescein angrph uni/bi,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,0.000350533,Medical Services,
1521,1521,92240,Icg angiography uni/bi,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,1.89E-05,Medical Services,
797,797,92242,Fluorescein icg angiography,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,7.99E-05,Medical Services,
103,103,92250,Eye exam with photos,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,0.001555467,Medical Services,
5608,5608,92260,Ophthalmoscopy/dynamometry,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,2.89E-07,Medical Services,
7656,7656,92265,Eye muscle evaluation,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,5.03E-08,Medical Services,
3157,3157,92270,Electro-oculography,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,2.23E-06,Medical Services,
772,772,92273,Full field erg w/i&r,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,8.38E-05,Medical Services,
2425,2425,92274,Multifocal erg w/i&r,A,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,1,FALSE,FALSE,,,,,,,,,1) medicine,4.96E-06,Medical Services,
1742,1742,92283,Color vision examination,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,1.33E-05,Medical Services,
1572,1572,92284,Dark adaptation eye exam,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,1.75E-05,Medical Services,
836,836,92285,Eye photography,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,7.32E-05,Medical Services,
1128,1128,92286,Internal eye photography,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,3.92E-05,Medical Services,
1909,1909,92287,Internal eye photography,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,1.02E-05,Medical Services,
15058,15058,92310,Contact lens fitting,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
5991,5991,92311,Contact lens fitting,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,2.17E-07,Medical Services,
6782,6782,92312,Contact lens fitting,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,1.19E-07,Medical Services,
4485,4485,92313,Contact lens fitting,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,6.95E-07,Medical Services,
15059,15059,92314,Prescription of contact lens,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
8829,8829,92315,Rx cntact lens aphakia 1 eye,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,7.85E-09,Medical Services,
7537,7537,92316,Rx cntact lens aphakia 2 eye,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,5.87E-08,Medical Services,
15060,15060,92317,Rx corneoscleral cntact lens,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
7649,7649,92325,Modification of contact lens,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,5.07E-08,Medical Services,
5508,5508,92326,Replacement of contact lens,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,3.11E-07,Medical Services,
15061,15061,92340,Fit spectacles monofocal,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
15062,15062,92341,Fit spectacles bifocal,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
15063,15063,92342,Fit spectacles multifocal,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
15064,15064,92352,Fit aphakia spectcl monofocl,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
15065,15065,92353,Fit aphakia spectcl multifoc,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
15066,15066,92354,Fit spectacles single system,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
15067,15067,92355,Fit spectacles compound lens,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
15068,15068,92358,Aphakia prosth service temp,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
15069,15069,92370,Repair & adjust spectacles,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
15070,15070,92371,Repair & adjust spectacles,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
2909,2909,92499,Eye service or procedure,A,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,FALSE,1,FALSE,FALSE,,,,,,,,,1) medicine,2.90E-06,Medical Services,
4336,4336,92502,Ear and throat examination,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,7.77E-07,Medical Services,
942,942,92504,Ear microscopy examination,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,5.77E-05,Medical Services,
423,423,92507,Speech/hearing therapy,A,TRUE,TRUE,TRUE,FALSE,FALSE,,,,,FALSE,FALSE,2,TRUE,FALSE,,,,,,,,,1) medicine,0.000243456,Medical Services,
4215,4215,92508,Speech/hearing therapy,A,FALSE,TRUE,TRUE,FALSE,FALSE,,,,,FALSE,FALSE,1,FALSE,FALSE,,,,,,,,,1) medicine,8.73E-07,Medical Services,
1025,1025,92511,Nasopharyngoscopy,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,4.92E-05,Medical Services,
2747,2747,92512,Nasal function studies,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,3.43E-06,Medical Services,
7500,7500,92516,Facial nerve function test,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,6.16E-08,Medical Services,
15071,15071,92517,Vemp test i&r cervical,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
15072,15072,92518,Vemp test i&r ocular,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
15073,15073,92519,Vemp tst i&r cervical&ocular,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
2280,2280,92520,Laryngeal function studies,A,FALSE,TRUE,TRUE,FALSE,FALSE,,,,,FALSE,FALSE,1,FALSE,FALSE,,,,,,,,,1) medicine,5.89E-06,Medical Services,
6107,6107,92521,Evaluation of speech fluency,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,1.99E-07,Medical Services,
2970,2970,92522,Evaluate speech production,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,2.71E-06,Medical Services,
1172,1172,92523,Speech sound lang comprehen,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,3.58E-05,Medical Services,
1691,1691,92524,Behavral qualit analys voice,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,1.43E-05,Medical Services,
686,686,92526,Oral function therapy,A,FALSE,TRUE,TRUE,FALSE,FALSE,,,,,FALSE,FALSE,1,FALSE,FALSE,,,,,,,,,1) medicine,0.000104698,Medical Services,
15074,15074,92531,Spontaneous nystagmus study,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
15075,15075,92532,Positional nystagmus test,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
15076,15076,92533,Caloric vestibular test,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
15077,15077,92534,Optokinetic nystagmus test,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
1352,1352,92537,Caloric vstblr test w/rec,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,2.49E-05,Medical Services,
3805,3805,92538,Caloric vstblr test w/rec,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,1.21E-06,Medical Services,
780,780,92540,Basic vestibular evaluation,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,8.29E-05,Medical Services,
2873,2873,92541,Spontaneous nystagmus test,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,3.02E-06,Medical Services,
2439,2439,92542,Positional nystagmus test,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,4.88E-06,Medical Services,
4992,4992,92544,Optokinetic nystagmus test,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,4.60E-07,Medical Services,
4827,4827,92545,Oscillating tracking test,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,5.22E-07,Medical Services,
1116,1116,92546,Sinusoidal rotational test,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,4.06E-05,Medical Services,
3353,3353,92547,Supplemental electrical test,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,1.87E-06,Medical Services,
1071,1071,92548,Cdp-sot 6 cond w/i&r,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,4.45E-05,Medical Services,
15078,15078,92549,Cdp-sot 6 cond w/i&r mct&adt,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
1043,1043,92550,Tympanometry & reflex thresh,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,4.67E-05,Medical Services,
15079,15079,92551,Pure tone hearing test air,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
1304,1304,92552,Pure tone audiometry air,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,2.75E-05,Medical Services,
1713,1713,92553,Audiometry air & bone,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,1.39E-05,Medical Services,
2841,2841,92555,Speech threshold audiometry,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,3.11E-06,Medical Services,
1669,1669,92556,Speech audiometry complete,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,1.48E-05,Medical Services,
302,302,92557,Comprehensive hearing test,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,0.000422986,Medical Services,
15080,15080,92558,Evoked auditory test qual,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
15081,15081,92559,Group audiometric testing,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
15082,15082,92560,Bekesy audiometry screen,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
6564,6564,92561,Bekesy audiometry diagnosis,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,1.41E-07,Medical Services,
3821,3821,92562,Loudness balance test,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,1.19E-06,Medical Services,
2434,2434,92563,Tone decay hearing test,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,4.90E-06,Medical Services,
6715,6715,92564,Sisi hearing test,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,1.26E-07,Medical Services,
5712,5712,92565,Stenger test pure tone,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,2.67E-07,Medical Services,
626,626,92567,Tympanometry,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,0.000122148,Medical Services,
4391,4391,92568,Acoustic refl threshold tst,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,7.43E-07,Medical Services,
1834,1834,92570,Acoustic immitance testing,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,1.18E-05,Medical Services,
3735,3735,92571,Filtered speech hearing test,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,1.29E-06,Medical Services,
6700,6700,92572,Staggered spondaic word test,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,1.28E-07,Medical Services,
5092,5092,92575,Sensorineural acuity test,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,4.29E-07,Medical Services,
7289,7289,92576,Synthetic sentence test,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,7.58E-08,Medical Services,
8226,8226,92577,Stenger test speech,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,2.50E-08,Medical Services,
4546,4546,92579,Visual audiometry (vra),A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,6.55E-07,Medical Services,
5429,5429,92582,Conditioning play audiometry,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,3.32E-07,Medical Services,
7126,7126,92583,Select picture audiometry,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,8.77E-08,Medical Services,
2136,2136,92584,Electrocochleography,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,7.18E-06,Medical Services,
1829,1829,92587,Evoked auditory test limited,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,1.19E-05,Medical Services,
1329,1329,92588,Evoked auditory tst complete,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,2.61E-05,Medical Services,
15083,15083,92590,Hearing aid exam one ear,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
15084,15084,92591,Hearing aid exam both ears,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
15085,15085,92592,Hearing aid check one ear,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
15086,15086,92593,Hearing aid check both ears,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
15087,15087,92594,Electro hearng aid test one,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
15088,15088,92595,Electro hearng aid tst both,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
8121,8121,92596,Ear protector evaluation,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,2.93E-08,Medical Services,
3383,3383,92597,Oral speech device eval,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,1.80E-06,Medical Services,
15089,15089,92601,Cochlear implt f/up exam <7,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
15090,15090,92602,Reprogram cochlear implt <7,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
2479,2479,92603,Cochlear implt f/up exam 7/>,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,4.71E-06,Medical Services,
1444,1444,92604,Reprogram cochlear implt 7/>,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,2.12E-05,Medical Services,
15091,15091,92605,Ex for nonspeech device rx,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
15092,15092,92606,Non-speech device service,A,FALSE,TRUE,TRUE,FALSE,FALSE,,,,,FALSE,FALSE,1,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
4609,4609,92607,Ex for speech device rx 1hr,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,6.14E-07,Medical Services,
6917,6917,92608,Ex for speech device rx addl,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,1.05E-07,Medical Services,
1698,1698,92609,Use of speech device service,A,FALSE,TRUE,TRUE,FALSE,FALSE,,,,,FALSE,FALSE,1,FALSE,FALSE,,,,,,,,,1) medicine,1.43E-05,Medical Services,
1549,1549,92610,Evaluate swallowing function,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,1.80E-05,Medical Services,
2042,2042,92611,Motion fluoroscopy/swallow,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,8.13E-06,Medical Services,
1855,1855,92612,Endoscopy swallow (fees) vid,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,1.13E-05,Medical Services,
3801,3801,92613,Endoscopy swallow (fees) i&r,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,1.21E-06,Medical Services,
4921,4921,92614,Laryngoscopic sensory vid,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,4.85E-07,Medical Services,
7984,7984,92615,Laryngoscopic sensory i&r,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,3.53E-08,Medical Services,
2522,2522,92616,Fees w/laryngeal sense test,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,4.51E-06,Medical Services,
4657,4657,92617,Fees w/laryngeal sense i&r,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,5.91E-07,Medical Services,
15093,15093,92618,Ex for nonspeech dev rx add,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
4332,4332,92620,Auditory function 60 min,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,7.81E-07,Medical Services,
8808,8808,92621,Auditory function + 15 min,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,8.37E-09,Medical Services,
2257,2257,92625,Tinnitus assessment,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,6.12E-06,Medical Services,
1366,1366,92626,Eval aud funcj 1st hour,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,2.43E-05,Medical Services,
3521,3521,92627,Eval aud funcj ea addl 15,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,1.58E-06,Medical Services,
15094,15094,92630,Aud rehab pre-ling hear loss,A,FALSE,TRUE,TRUE,FALSE,FALSE,,,,,FALSE,FALSE,1,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
15095,15095,92633,Aud rehab postling hear loss,A,FALSE,TRUE,TRUE,FALSE,FALSE,,,,,FALSE,FALSE,1,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
8625,8625,92640,Aud brainstem implt programg,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,1.31E-08,Medical Services,
15096,15096,92650,Aep scr auditory potential,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
15097,15097,92651,Aep hearing status deter i&r,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
15098,15098,92652,Aep thrshld est mlt freq i&r,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
15099,15099,92653,Aep neurodiagnostic i&r,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
4886,4886,92700,Ent procedure/service,A,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,1,FALSE,FALSE,,,,,,,,,1) medicine,4.99E-07,Medical Services,
710,710,92920,Prq cardiac angioplast 1 art,A,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,TRUE,FALSE,1,FALSE,FALSE,,,,,,,,,1) medicine,9.66E-05,Medical Services,
15100,15100,92921,Prq cardiac angio addl art,A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,FALSE,0,FALSE,FALSE,,,,,,,,,1) medicine,,Medical Services,
